Label,Year,Month,TradeVolume,ShareVolume,Turnover (Rs.)
ASIR.N0000,1992,08,2.0,1100.0,19700.0
BHR.N0000,1992,08,5.0,900.0,90000.0
BOGA.N0000,1992,08,32.0,8450.0,80175.0
CARG.N0000,1992,08,4.0,600.0,120000.0
CFIN.N0000,1992,08,2.5,363.0,103955.0
CFLB.N0000,1992,08,2.0,1225.0,22050.0
CFT.N0000,1992,08,1.0,400.0,22000.0
CHOU.N0000,1992,08,1.0,300.0,4500.0
CIC.N0000,1992,08,2.0,350.0,49750.0
CIND.N0000,1992,08,3.0,700.0,61425.0
COMB.N0000,1992,08,3.5,800.0,184500.0
CTC.N0000,1992,08,4.0,1100.0,46900.0
CTCE.N0000,1992,08,2.0,300.0,9900.0
DFCC.N0000,1992,08,12.0,135.0,213720.0
DIPD.N0000,1992,08,1.0,125.0,11125.0
DIST.N0000,1992,08,57.0,54700.0,568550.0
EAST.N0000,1992,08,1.0,200.0,7200.0
GHLL.N0000,1992,08,3.0,1800.0,10800.0
GRAN.N0000,1992,08,5.0,1500.0,131100.0
HAYC.N0000,1992,08,1.0,50.0,6500.0
HAYL.N0000,1992,08,3.0,655.0,295405.0
HDEV.N0000,1992,08,4.0,2000.0,52000.0
HNB.N0000,1992,08,2.5,850.0,314587.5
JKH.N0000,1992,08,6.0,1800.0,474800.0
KAPI.N0000,1992,08,2.0,1150.0,14337.5
KZOO.N0000,1992,08,2.0,286.0,52408.5
LCEM.N0000,1992,08,2.0,2000.0,12000.0
LMF.N0000,1992,08,23.5,11850.0,358925.0
NEST.N0000,1992,08,4.0,4000.0,82000.0
OSEA.N0000,1992,08,1.5,4400.0,73212.5
PARQ.N0000,1992,08,1.5,550.0,39625.0
PDL.N0000,1992,08,2.5,2125.0,36100.0
RICH.N0000,1992,08,1.0,350.0,64250.0
SAMP.N0000,1992,08,23.0,13300.0,374650.0
SEYB.N0000,1992,08,10.0,2500.0,146400.0
SHOT.N0000,1992,08,1.0,1650.0,115500.0
SPEN.N0000,1992,08,2.0,150.0,40500.0
SUGA.N0000,1992,08,7.5,2350.0,60675.0
TILE.N0000,1992,08,3.0,600.0,40800.0
TKYO.N0000,1992,08,2.0,250.0,5437.5
ACL.N0000,1992,09,4.5,5176.0,986853.5
ARPI.N0000,1992,09,2.0,150.0,12900.0
ASCO.R0000,1992,09,2.0,25100.0,12550.0
ASIR.N0000,1992,09,2.0,500.0,8500.0
BHR.N0000,1992,09,8.5,2100.0,239712.5
BINN.N0000,1992,09,1.0,200.0,7000.0
BOGA.N0000,1992,09,48.5,16950.0,169525.0
CFIN.N0000,1992,09,4.0,1000.0,315000.0
CFLB.N0000,1992,09,2.0,2100.0,38650.0
CHOU.N0000,1992,09,4.5,1950.0,31675.0
CIC.N0000,1992,09,3.0,377.5,53405.0
CIND.N0000,1992,09,3.0,500.0,46500.0
CINV.N0000,1992,09,2.0,400.0,72000.0
COMB.N0000,1992,09,2.5,275.0,64600.0
CTC.N0000,1992,09,7.0,2000.0,88275.0
CTCE.N0000,1992,09,3.0,700.0,24500.0
CTHR.N0000,1992,09,2.0,500.0,175000.0
DFCC.N0000,1992,09,18.5,300.0,509940.0
DIPD.N0000,1992,09,2.0,275.0,24050.0
DIST.N0000,1992,09,89.0,74150.0,841512.5
EAST.N0000,1992,09,1.0,200.0,6800.0
EQIT.N0000,1992,09,1.0,50.0,900.0
GHLL.N0000,1992,09,6.0,3600.0,21600.0
GRAN.N0000,1992,09,4.0,500.0,47500.0
HAYC.N0000,1992,09,2.0,216.0,26760.0
HAYL.N0000,1992,09,5.0,286.0,114400.0
HDEV.N0000,1992,09,4.0,2150.0,53300.0
HNB.N0000,1992,09,3.0,900.0,337100.0
JKH.N0000,1992,09,3.0,1316.5,338922.5
KAPI.N0000,1992,09,4.5,1950.0,32200.0
KURU.N0000,1992,09,2.0,500.0,27500.0
LCEM.N0000,1992,09,3.0,1000.0,6000.0
LMF.N0000,1992,09,19.5,11000.0,363075.0
LPRT.N0000,1992,09,1.0,38.0,950.0
NEST.N0000,1992,09,3.0,1000.0,21000.0
ONAL.N0000,1992,09,3.0,3600.0,57600.0
OSEA.N0000,1992,09,3.0,1400.0,24500.0
PARQ.N0000,1992,09,4.0,900.0,72050.0
PDL.N0000,1992,09,3.0,850.0,14912.5
RICH.N0000,1992,09,2.5,1800.0,364000.0
SAMP.N0000,1992,09,44.0,26250.0,794325.0
SEYB.N0000,1992,09,12.5,4750.0,319550.0
SHOT.N0000,1992,09,1.0,100.0,6500.0
SPEN.N0000,1992,09,2.0,100.0,29000.0
SUGA.N0000,1992,09,17.5,12500.0,368000.0
TILE.N0000,1992,09,2.5,1000.0,69250.0
TKYO.N0000,1992,09,1.0,500.0,11375.0
ACL.N0000,1992,10,1.5,135.0,30750.0
ARPI.N0000,1992,10,2.0,200.0,18200.0
ASIR.N0000,1992,10,3.0,400.0,6900.0
BHR.N0000,1992,10,4.0,1200.0,60300.0
BINN.N0000,1992,10,1.5,175.0,5850.0
BOGA.N0000,1992,10,31.5,9850.0,96450.0
BRWN.N0000,1992,10,3.5,550.0,77000.0
CARG.N0000,1992,10,1.0,175.0,32000.0
CFIN.N0000,1992,10,3.0,300.0,96000.0
CFLB.N0000,1992,10,2.0,1000.0,18000.0
CHOU.N0000,1992,10,2.0,300.0,4600.0
CIC.N0000,1992,10,3.0,3525.0,415950.0
CIND.N0000,1992,10,2.0,450.0,43100.0
COMB.N0000,1992,10,3.0,1500.0,345000.0
CTC.N0000,1992,10,6.5,1853.5,72725.75
CTCE.N0000,1992,10,2.0,500.0,17375.0
CTHR.N0000,1992,10,1.5,283.0,99565.0
DFCC.N0000,1992,10,26.5,471.0,801367.5
DIPD.N0000,1992,10,1.0,100.0,8700.0
DIST.N0000,1992,10,60.5,63750.0,732025.0
EAST.N0000,1992,10,2.0,250.0,7437.5
GHLL.N0000,1992,10,5.5,2200.0,13200.0
GRAN.N0000,1992,10,5.5,1350.0,130350.0
HAYC.N0000,1992,10,4.0,450.0,49500.0
HAYL.N0000,1992,10,3.0,500.0,185300.0
HDEV.N0000,1992,10,2.0,500.0,12550.0
HNB.N0000,1992,10,2.0,400.0,152000.0
JKH.N0000,1992,10,5.0,4537.5,1179750.0
KAPI.N0000,1992,10,4.0,1900.0,31100.0
KURU.N0000,1992,10,1.0,200.0,10600.0
LCEM.N0000,1992,10,2.0,1900.0,11400.0
LMF.N0000,1992,10,14.5,6900.0,217100.0
NEST.N0000,1992,10,2.5,650.0,13000.0
ONAL.N0000,1992,10,1.0,250.0,3500.0
OSEA.N0000,1992,10,3.0,5000.0,80000.0
PARA.N0000,1992,10,1.0,100.0,8300.0
PARQ.N0000,1992,10,2.0,500.0,35000.0
PDL.N0000,1992,10,2.0,1200.0,20700.0
RICH.N0000,1992,10,2.0,950.0,195000.0
SAMP.N0000,1992,10,31.0,17537.5,507675.0
SEYB.N0000,1992,10,10.0,2750.0,184787.5
SHOT.N0000,1992,10,2.0,500.0,32600.0
SPEN.N0000,1992,10,2.0,2670.0,692700.0
SUGA.N0000,1992,10,12.0,5000.0,116425.0
SUN.N0000,1992,10,1.5,200.0,5925.0
TILE.N0000,1992,10,12.0,3400.0,254025.0
TKYO.N0000,1992,10,3.0,1100.0,21725.0
ACL.N0000,1992,11,2.0,200.0,46000.0
ARPI.N0000,1992,11,1.0,150.0,12525.0
ASIR.N0000,1992,11,2.0,200.0,3600.0
BHR.N0000,1992,11,2.5,950.0,47500.0
BINN.N0000,1992,11,1.5,125.0,4025.0
BOGA.N0000,1992,11,30.0,21868.0,178400.0
BRWN.N0000,1992,11,2.0,200.0,26400.0
CARG.N0000,1992,11,5.0,2941.5,583775.0
CFIN.N0000,1992,11,4.0,700.0,217000.0
CFLB.N0000,1992,11,4.5,1350.0,25000.0
CHOU.N0000,1992,11,2.0,1600.0,23200.0
CIC.N0000,1992,11,3.0,650.0,68787.5
CIC.X0000,1992,11,7.0,2100.0,153675.0
CIND.N0000,1992,11,3.0,425.0,38400.0
COMB.N0000,1992,11,4.0,900.0,204300.0
CTC.N0000,1992,11,4.5,1050.0,34350.0
CTCE.N0000,1992,11,1.5,325.0,10637.5
CTHR.N0000,1992,11,3.0,958.0,335300.0
DFCC.N0000,1992,11,22.5,552.5,944223.75
DIPD.N0000,1992,11,1.0,400.0,34000.0
DIST.N0000,1992,11,52.0,25350.0,283012.5
EAST.N0000,1992,11,1.0,500.0,16500.0
EQIT.N0000,1992,11,1.0,200.0,3300.0
GHLL.N0000,1992,11,8.0,3650.0,21487.5
GRAN.N0000,1992,11,3.5,703.0,66679.0
HAYC.N0000,1992,11,1.0,100.0,10500.0
HAYL.N0000,1992,11,5.5,1075.0,392687.5
HDEV.N0000,1992,11,2.0,300.0,4200.0
HNB.N0000,1992,11,2.0,1000.0,375000.0
HUEJ.N0000,1992,11,1.0,100.0,5000.0
JFIN.N0000,1992,11,1.5,150.0,10150.0
JKH.N0000,1992,11,7.0,1488.0,322085.0
KAPI.N0000,1992,11,3.5,1600.0,20050.0
KURU.N0000,1992,11,1.0,100.0,4450.0
LCEM.N0000,1992,11,2.0,500.0,2875.0
LDEV.N0000,1992,11,1.0,55.0,2475.0
LMF.N0000,1992,11,14.0,9200.0,272312.5
MORI.N0000,1992,11,2.0,50.0,9000.0
NEST.N0000,1992,11,2.0,500.0,7375.0
ONAL.N0000,1992,11,1.0,1600.0,19400.0
OSEA.N0000,1992,11,1.5,600.0,7875.0
PARQ.N0000,1992,11,1.5,100.0,7000.0
PDL.N0000,1992,11,2.0,1500.0,25500.0
RICH.N0000,1992,11,5.0,1387.5,302750.0
SAMP.N0000,1992,11,22.0,22200.0,593500.0
SELI.N0000,1992,11,3.0,350.0,192450.0
SEYB.N0000,1992,11,11.0,5700.0,316200.0
SHOT.N0000,1992,11,1.0,150.0,9900.0
SPEN.N0000,1992,11,2.0,1650.0,450125.0
SUGA.N0000,1992,11,8.0,3300.0,46800.0
SUN.N0000,1992,11,1.0,100.0,2700.0
TILE.N0000,1992,11,3.5,650.0,42500.0
TKYO.N0000,1992,11,2.5,600.0,9000.0
ACL.N0000,1992,12,2.0,236.0,50760.0
ARPI.N0000,1992,12,2.0,1000.0,80000.0
ASIR.N0000,1992,12,2.0,350.0,6462.5
BHR.N0000,1992,12,1.0,950.0,45600.0
BOGA.N0000,1992,12,24.0,18000.0,139875.0
BRWN.N0000,1992,12,4.0,400.0,44000.0
CARG.N0000,1992,12,3.0,58.0,10150.0
CCS.N0000,1992,12,13.0,6500.0,325000.0
CFIN.N0000,1992,12,2.0,200.0,30000.0
CFLB.N0000,1992,12,2.5,1250.0,19500.0
CFT.N0000,1992,12,3.0,250.0,11250.0
CHOU.N0000,1992,12,2.0,1500.0,22500.0
CIC.N0000,1992,12,2.0,500.0,43500.0
CIC.X0000,1992,12,2.0,400.0,31425.0
CIND.N0000,1992,12,2.0,1300.0,107450.0
CINV.N0000,1992,12,1.0,6.0,1080.0
COMB.N0000,1992,12,3.0,500.0,111475.0
CTC.N0000,1992,12,4.5,1151.5,34925.0
CTCE.N0000,1992,12,1.0,400.0,11500.0
CTHR.N0000,1992,12,2.0,477.0,166950.0
DFCC.N0000,1992,12,19.5,825.0,1392346.25
DIPD.N0000,1992,12,1.0,100.0,8550.0
DIST.N0000,1992,12,40.0,39100.0,373675.0
EAST.N0000,1992,12,2.0,600.0,12775.0
EQIT.N0000,1992,12,1.0,52.0,778.0
GHLL.N0000,1992,12,4.0,2250.0,11812.5
GRAN.N0000,1992,12,7.0,2300.0,224275.0
HAYC.N0000,1992,12,1.5,301.0,26705.0
HAYL.N0000,1992,12,5.0,1300.0,422500.0
HDEV.N0000,1992,12,1.0,400.0,5137.5
HNB.N0000,1992,12,2.0,540.0,202300.0
JFIN.N0000,1992,12,2.0,200.0,13000.0
JKH.N0000,1992,12,6.0,2323.0,504470.0
KAPI.N0000,1992,12,5.0,2550.0,28050.0
LCEM.N0000,1992,12,2.0,900.0,4500.0
LMF.N0000,1992,12,13.0,5500.0,147000.0
LPRT.N0000,1992,12,3.0,1179.0,30654.0
NEST.N0000,1992,12,4.0,1175.0,18350.0
ONAL.N0000,1992,12,2.0,861.0,9471.0
OSEA.N0000,1992,12,4.0,2600.0,32375.0
PDL.N0000,1992,12,2.5,2150.0,37087.5
RICH.N0000,1992,12,2.0,477.5,60600.0
SAMP.N0000,1992,12,23.0,11400.0,244175.0
SEYB.N0000,1992,12,9.0,3000.0,136125.0
SHOT.N0000,1992,12,1.5,1350.0,89200.0
SPEN.N0000,1992,12,4.0,2075.0,525000.0
SUGA.N0000,1992,12,6.0,5200.0,70200.0
SUN.N0000,1992,12,1.0,100.0,2400.0
TILE.N0000,1992,12,8.0,3325.0,103312.5
TKYO.N0000,1992,12,1.0,500.0,8000.0
ACL.N0000,1993,01,2.0,300.0,22700.0
ASIR.N0000,1993,01,1.0,200.0,4000.0
BHR.N0000,1993,01,5.0,1400.0,61600.0
BINN.N0000,1993,01,2.5,1350.0,63775.0
BOGA.N0000,1993,01,22.0,10350.0,79525.0
BRWN.N0000,1993,01,1.0,200.0,20000.0
CARG.N0000,1993,01,1.0,100.0,18500.0
CCS.N0000,1993,01,5.0,1022.5,29375.0
CFIN.N0000,1993,01,2.0,400.0,72800.0
CFLB.N0000,1993,01,3.0,1200.0,18600.0
CHOU.N0000,1993,01,1.0,500.0,7500.0
CIC.N0000,1993,01,2.0,550.0,45800.0
CIC.X0000,1993,01,2.0,285.0,19400.0
CIND.N0000,1993,01,4.0,800.0,67700.0
CINV.N0000,1993,01,1.0,20.0,2800.0
COMB.N0000,1993,01,3.0,550.0,115000.0
CTC.N0000,1993,01,6.0,1400.0,41950.0
CTCE.N0000,1993,01,2.0,650.0,18650.0
CTHR.N0000,1993,01,2.0,18.0,6225.0
DFCC.N0000,1993,01,16.0,1055.5,1667211.25
DIPD.N0000,1993,01,5.0,3400.0,299200.0
DIST.N0000,1993,01,26.5,23800.0,227000.0
EAST.N0000,1993,01,3.5,900.0,23800.0
EQIT.N0000,1993,01,1.0,100.0,1400.0
GHLL.N0000,1993,01,3.0,3500.0,17500.0
GRAN.N0000,1993,01,4.0,501.0,47077.5
HAYC.N0000,1993,01,3.0,400.0,30200.0
HAYL.N0000,1993,01,2.5,216.5,66215.0
HDEV.N0000,1993,01,2.5,400.0,5725.0
HNB.N0000,1993,01,2.5,1150.0,431250.0
JKH.N0000,1993,01,3.0,10043.0,2159116.0
KAPI.N0000,1993,01,4.0,2500.0,24600.0
KURU.N0000,1993,01,1.5,150.0,6100.0
LCEM.N0000,1993,01,2.0,550.0,2200.0
LMF.N0000,1993,01,18.0,12150.0,300625.0
NEST.N0000,1993,01,3.0,1500.0,24200.0
ONAL.N0000,1993,01,1.0,550.0,6350.0
OSEA.N0000,1993,01,1.0,5650.0,90450.0
PARQ.N0000,1993,01,1.5,550.0,25125.0
PDL.N0000,1993,01,2.0,2800.0,49000.0
RICH.N0000,1993,01,3.0,600.0,51000.0
SAMP.N0000,1993,01,24.0,12707.5,282487.5
SEYB.N0000,1993,01,10.0,3200.0,147550.0
SPEN.N0000,1993,01,1.0,1000.0,221000.0
SUGA.N0000,1993,01,5.5,2650.0,32812.5
TILE.N0000,1993,01,5.5,1550.0,47575.0
TKYO.N0000,1993,01,4.0,1600.0,25600.0
ACL.N0000,1993,02,1.5,262.5,18462.5
ARPI.N0000,1993,02,1.0,237.5,19412.5
ASIR.N0000,1993,02,1.0,200.0,3600.0
BHR.N0000,1993,02,3.0,1000.0,36450.0
BOGA.N0000,1993,02,18.0,10100.0,60875.0
CARG.N0000,1993,02,2.0,565.5,83773.5
CCS.N0000,1993,02,2.0,740.5,19155.375
CFIN.N0000,1993,02,3.5,1200.0,218175.0
CFLB.N0000,1993,02,1.0,75.0,906.25
CFT.N0000,1993,02,1.0,150.0,6100.0
CHOU.N0000,1993,02,1.0,100.0,1475.0
CIC.N0000,1993,02,3.0,1300.0,97825.0
CIC.X0000,1993,02,2.0,408.0,28388.0
CIND.N0000,1993,02,4.0,1050.0,68500.0
COMB.N0000,1993,02,5.5,1350.0,236218.75
CTC.N0000,1993,02,5.5,1558.0,39301.0
CTCE.N0000,1993,02,2.0,850.0,24975.0
CTHR.N0000,1993,02,2.0,303.0,106050.0
DFCC.N0000,1993,02,13.0,225.0,336528.75
DIPD.N0000,1993,02,1.5,105.0,8590.0
DIST.N0000,1993,02,29.0,27800.0,259725.0
EAST.N0000,1993,02,2.0,170.0,4193.5
EQIT.N0000,1993,02,2.5,800.0,10350.0
GHLL.N0000,1993,02,6.5,5100.0,20775.0
GRAN.N0000,1993,02,8.0,1800.0,171000.0
HAYC.N0000,1993,02,2.0,400.0,28000.0
HAYL.N0000,1993,02,3.5,845.5,235740.0
HDEV.N0000,1993,02,2.0,800.0,10025.0
HNB.N0000,1993,02,4.0,2500.0,940000.0
HUEJ.N0000,1993,02,1.0,100.0,4500.0
JFIN.N0000,1993,02,5.0,5300.0,362387.5
JKH.N0000,1993,02,6.0,1750.0,339725.0
KAPI.N0000,1993,02,2.5,700.0,6125.0
LCEM.N0000,1993,02,2.0,1000.0,4000.0
LCEY.R0000,1993,02,1.0,200.0,50.0
LMF.N0000,1993,02,13.0,7500.0,174200.0
NEST.N0000,1993,02,3.0,750.0,11800.0
ONAL.N0000,1993,02,2.0,1000.0,11000.0
OSEA.N0000,1993,02,1.0,750.0,10687.5
PDL.N0000,1993,02,3.0,800.0,13600.0
RICH.N0000,1993,02,2.0,650.0,51975.0
SAMP.N0000,1993,02,24.0,19700.0,427525.0
SEYB.N0000,1993,02,7.0,2300.0,111200.0
SHOT.N0000,1993,02,2.0,300.0,20700.0
SPEN.N0000,1993,02,3.0,3450.0,769425.0
SUGA.N0000,1993,02,5.5,4900.0,47562.5
TILE.N0000,1993,02,6.0,2700.0,81187.5
TKYO.N0000,1993,02,2.0,800.0,12800.0
ACL.N0000,1993,03,3.0,900.0,68175.0
ARPI.N0000,1993,03,1.0,500.0,46500.0
ASIR.N0000,1993,03,1.5,1400.0,24700.0
BHR.N0000,1993,03,8.0,3000.0,138250.0
BINN.N0000,1993,03,2.0,750.0,31187.5
BOGA.N0000,1993,03,23.0,15300.0,101600.0
BRWN.N0000,1993,03,1.0,100.0,10000.0
CARG.N0000,1993,03,1.0,50.0,7250.0
CCS.N0000,1993,03,3.0,1325.0,30350.0
CFIN.N0000,1993,03,6.0,900.0,166500.0
CFLB.N0000,1993,03,2.0,700.0,10500.0
CFT.N0000,1993,03,1.0,600.0,24000.0
CHOU.N0000,1993,03,3.0,2750.0,35750.0
CIC.N0000,1993,03,1.0,100.0,9000.0
CIC.X0000,1993,03,4.0,1500.0,117000.0
CIND.N0000,1993,03,4.0,2250.0,173100.0
CINV.N0000,1993,03,1.0,100.0,16000.0
COMB.N0000,1993,03,7.0,1550.0,315000.0
CTC.N0000,1993,03,5.0,1140.0,29560.0
CTCE.N0000,1993,03,4.5,2500.0,81600.0
DFCC.N0000,1993,03,19.0,520.0,883748.75
DIPD.N0000,1993,03,1.0,100.0,8950.0
DIST.N0000,1993,03,38.0,36800.0,404800.0
EAST.N0000,1993,03,2.0,201.5,6695.0
EQIT.N0000,1993,03,1.0,350.0,4175.0
GHLL.N0000,1993,03,11.0,17350.0,84700.0
GOOD.N0000,1993,03,3.0,1050.0,420000.0
GRAN.N0000,1993,03,3.5,650.0,61662.5
HAYC.N0000,1993,03,2.0,575.0,40250.0
HAYL.N0000,1993,03,4.0,1650.0,498575.0
HDEV.N0000,1993,03,2.0,2000.0,28000.0
HNB.N0000,1993,03,2.5,818.0,317250.0
JFIN.N0000,1993,03,1.5,300.0,19500.0
JKH.N0000,1993,03,5.0,10025.0,1931436.0
KAPI.N0000,1993,03,2.0,1200.0,11700.0
KURU.N0000,1993,03,2.0,1200.0,48000.0
LCEM.N0000,1993,03,1.0,800.0,3200.0
LMF.N0000,1993,03,13.0,5500.0,123925.0
MIRA.N0000,1993,03,1.5,550.0,16350.0
NEST.N0000,1993,03,3.0,700.0,11550.0
ONAL.N0000,1993,03,1.0,600.0,6600.0
OSEA.N0000,1993,03,1.5,750.0,11500.0
PALM.N0000,1993,03,3.0,1500.0,32500.0
PDL.N0000,1993,03,2.0,1500.0,25875.0
RICH.N0000,1993,03,3.0,850.0,73100.0
SAMP.N0000,1993,03,36.0,22800.0,531275.0
SEYB.N0000,1993,03,11.0,5900.0,263075.0
SHOT.N0000,1993,03,1.0,300.0,19600.0
SPEN.N0000,1993,03,3.0,400.0,94000.0
SUGA.N0000,1993,03,6.0,3500.0,36000.0
SUN.N0000,1993,03,1.0,91.5,1971.5
TILE.N0000,1993,03,4.0,1900.0,57950.0
TKYO.N0000,1993,03,2.0,5100.0,96900.0
ACL.N0000,1993,04,2.0,900.0,64025.0
ARPI.N0000,1993,04,1.0,1200.0,117600.0
ASIR.N0000,1993,04,1.5,500.0,8112.5
BHR.N0000,1993,04,3.0,1100.0,50400.0
BOGA.N0000,1993,04,20.0,15700.0,94200.0
BRWN.N0000,1993,04,1.5,250.0,22500.0
CCS.N0000,1993,04,4.0,1000.0,20000.0
CFIN.N0000,1993,04,4.0,1600.0,288375.0
CFT.N0000,1993,04,2.0,20.0,660.0
CHOU.N0000,1993,04,1.0,75.0,900.0
CIC.N0000,1993,04,1.0,900.0,76500.0
CIC.X0000,1993,04,2.0,1000.0,82000.0
CIND.N0000,1993,04,4.0,900.0,66400.0
CINV.N0000,1993,04,1.0,100.0,14450.0
COMB.N0000,1993,04,5.5,2400.0,431275.0
CTC.N0000,1993,04,5.0,900.0,23400.0
CTCE.N0000,1993,04,1.5,750.0,22437.5
CTHR.N0000,1993,04,1.0,5.0,1750.0
DFCC.N0000,1993,04,19.0,412.0,743792.5
DIPD.N0000,1993,04,1.0,40.0,3200.0
DIST.N0000,1993,04,115.0,345112.0,3956396.25
EQIT.N0000,1993,04,1.0,100.0,1050.0
GHLL.N0000,1993,04,5.5,7400.0,38537.5
GRAN.N0000,1993,04,3.0,800.0,70800.0
HAYC.N0000,1993,04,2.0,246.0,16390.0
HAYL.N0000,1993,04,3.0,380.0,108362.5
HDEV.N0000,1993,04,1.5,600.0,7975.0
HNB.N0000,1993,04,1.0,1000.0,370000.0
JKH.N0000,1993,04,6.0,1351.0,251337.5
KAPI.N0000,1993,04,2.5,1012.0,8349.0
KZOO.N0000,1993,04,1.0,100.0,41500.0
LCEM.N0000,1993,04,2.0,2100.0,8400.0
LMF.N0000,1993,04,10.0,4700.0,103400.0
MBSL.R0000,1993,04,7.5,4519.0,14939.5
NDB.N0000,1993,04,421.0,102850.0,8950987.5
NEST.N0000,1993,04,4.0,1000.0,17550.0
ONAL.N0000,1993,04,2.0,1100.0,11825.0
OSEA.N0000,1993,04,3.0,1100.0,16950.0
PALM.N0000,1993,04,3.5,1600.0,33112.5
PDL.N0000,1993,04,2.0,1500.0,26250.0
RICH.N0000,1993,04,2.0,500.0,41400.0
SAMP.N0000,1993,04,21.0,14200.0,320700.0
SEYB.N0000,1993,04,7.0,2800.0,121650.0
SHOT.N0000,1993,04,1.0,200.0,12000.0
SPEN.N0000,1993,04,3.0,736.0,180139.0
SUGA.N0000,1993,04,5.0,2450.0,23850.0
TILE.N0000,1993,04,3.5,1050.0,31737.5
TKYO.N0000,1993,04,2.0,700.0,13000.0
ACL.N0000,1993,05,2.0,900.0,63450.0
ASIR.N0000,1993,05,2.0,300.0,5100.0
BHR.N0000,1993,05,4.0,1000.0,40525.0
BINN.N0000,1993,05,2.0,500.0,19125.0
BOGA.N0000,1993,05,19.0,9500.0,56375.0
BRWN.N0000,1993,05,2.0,900.0,90000.0
CARG.N0000,1993,05,3.0,900.0,124075.0
CCS.N0000,1993,05,2.0,800.0,17300.0
CFIN.N0000,1993,05,4.0,500.0,90000.0
CFLB.N0000,1993,05,2.0,2850.0,37625.0
CFT.N0000,1993,05,2.0,200.0,7600.0
CHOU.N0000,1993,05,1.5,1000.0,13000.0
CIC.N0000,1993,05,1.0,500.0,42750.0
CIC.X0000,1993,05,2.0,600.0,48000.0
CIND.N0000,1993,05,1.5,250.0,19487.5
CINV.N0000,1993,05,4.0,200.0,25600.0
COMB.N0000,1993,05,2.0,525.0,89868.75
COMB.R0000,1993,05,16.5,9805.0,492434.375
CTC.N0000,1993,05,5.0,2700.0,70200.0
CTCE.N0000,1993,05,1.5,400.0,11200.0
DFCC.N0000,1993,05,13.5,261.5,478117.75
DIPD.N0000,1993,05,1.0,80.0,6000.0
DIST.N0000,1993,05,25.0,61800.0,679825.0
EQIT.N0000,1993,05,3.5,1600.0,16250.0
GHLL.N0000,1993,05,6.0,6000.0,29250.0
GRAN.N0000,1993,05,2.0,600.0,53100.0
HAYC.N0000,1993,05,2.0,308.0,20092.5
HAYL.N0000,1993,05,2.5,1450.0,396587.5
HDEV.N0000,1993,05,1.0,1400.0,16800.0
HNB.N0000,1993,05,1.0,450.0,162000.0
JFIN.N0000,1993,05,2.0,200.0,11300.0
JKH.N0000,1993,05,5.0,1050.0,188762.5
KAPI.N0000,1993,05,2.0,1400.0,12950.0
LCEM.N0000,1993,05,1.5,1100.0,4400.0
LMF.N0000,1993,05,14.0,16700.0,277950.0
NDB.N0000,1993,05,135.0,51600.0,4967650.0
NEST.N0000,1993,05,8.0,3600.0,71700.0
ONAL.N0000,1993,05,2.5,758.5,8285.25
OSEA.N0000,1993,05,2.5,2350.0,35575.0
OSEA.R0000,1993,05,4.0,666.0,666.0
PALM.N0000,1993,05,7.5,6900.0,154150.0
PDL.N0000,1993,05,2.0,1000.0,17500.0
RICH.N0000,1993,05,2.0,650.0,51350.0
SAMP.N0000,1993,05,27.0,16500.0,381700.0
SEYB.N0000,1993,05,9.0,3700.0,155075.0
SPEN.N0000,1993,05,3.0,5905.0,1634866.0
SUGA.N0000,1993,05,8.0,5800.0,60500.0
TILE.N0000,1993,05,2.5,450.0,12712.5
TKYO.N0000,1993,05,3.0,800.0,13800.0
ACL.N0000,1993,06,2.0,200.0,17000.0
ARPI.N0000,1993,06,1.0,100.0,10000.0
ASIR.N0000,1993,06,2.0,500.0,8500.0
BHR.N0000,1993,06,6.5,5520.5,234478.0
BINN.N0000,1993,06,1.0,200.0,7400.0
BOGA.N0000,1993,06,18.0,11500.0,62600.0
BRWN.N0000,1993,06,1.0,500.0,51000.0
CARG.N0000,1993,06,6.0,16025.0,2163250.0
CCS.N0000,1993,06,4.0,2325.0,46475.0
CFIN.N0000,1993,06,4.0,709.5,132159.75
CFLB.N0000,1993,06,2.0,850.0,9987.5
CHOU.N0000,1993,06,1.0,300.0,3900.0
CIC.N0000,1993,06,2.0,1300.0,118375.0
CIC.X0000,1993,06,2.0,500.0,47000.0
CIND.N0000,1993,06,3.0,1300.0,97500.0
CINV.N0000,1993,06,1.0,100.0,14200.0
COMB.N0000,1993,06,8.0,4500.0,812300.0
CTC.N0000,1993,06,7.0,2460.0,62244.0
CTCE.N0000,1993,06,3.0,800.0,26237.5
CTHR.N0000,1993,06,1.0,5.0,1600.0
DFCC.N0000,1993,06,31.0,2072.0,3936345.5
DIPD.N0000,1993,06,1.0,200.0,14600.0
DIST.N0000,1993,06,50.0,86700.0,953700.0
EQIT.N0000,1993,06,2.0,6200.0,66162.5
GHLL.N0000,1993,06,11.0,11500.0,63250.0
GRAN.N0000,1993,06,3.0,966.0,92000.0
HAYC.N0000,1993,06,3.0,780.0,46865.0
HAYL.N0000,1993,06,4.0,2300.0,613250.0
HDEV.N0000,1993,06,4.0,2800.0,52000.0
HNB.N0000,1993,06,2.5,1050.0,390887.5
JFIN.N0000,1993,06,1.5,150.0,9187.5
JKH.N0000,1993,06,7.0,7717.0,1466094.0
KAPI.N0000,1993,06,2.0,1400.0,12600.0
KURU.N0000,1993,06,2.0,900.0,27850.0
