Label,Year,Month,Close (Rs.),Loan Rate
LCEM.N0000,2006,10,11.375,11.12
LDEV.N0000,2006,10,18.625,11.12
LFIN.N0000,2006,10,48.0,11.12
LIOC.N0000,2006,10,31.5,11.12
LION.N0000,2006,10,72.5,11.12
LLUB.N0000,2006,10,85.0,11.12
LMF.N0000,2006,10,29.0,11.12
LOLC.N0000,2006,10,101.0,11.12
LPRT.N0000,2006,10,32.0,11.12
LWL.N0000,2006,10,60.125,11.12
MGT.N0000,2006,10,55.625,11.12
MIRA.N0000,2006,10,30.0,11.12
MORI.N0000,2006,10,444.25,11.12
MORI.X0000,2006,10,230.0,11.12
NDB.N0000,2006,10,189.25,11.12
NEST.N0000,2006,10,271.875,11.12
NHL.N0000,2006,10,3.5,11.12
NTB.N0000,2006,10,26.25,11.12
ONAL.N0000,2006,10,32.0,11.12
OSEA.N0000,2006,10,16.125,11.12
PALM.N0000,2006,10,125.0,11.12
PARQ.N0000,2006,10,21.125,11.12
PDL.N0000,2006,10,39.75,11.12
RCL.N0000,2006,10,3.6,11.12
RICH.N0000,2006,10,81.375,11.12
SAMP.N0000,2006,10,110.375,11.12
SELI.N0000,2006,10,214.0,11.12
SEMB.N0000,2006,10,8.5,11.12
SEYB.N0000,2006,10,42.0,11.12
SEYB.X0000,2006,10,10.75,11.12
SHOT.N0000,2006,10,44.0,11.12
SIRA.N0000,2006,10,2.2,11.12
SPEN.N0000,2006,10,326.5,11.12
SUGA.N0000,2006,10,34.25,11.12
SUN.N0000,2006,10,129.5,11.12
TAFL.N0000,2006,10,10.5,11.12
TFC.N0000,2006,10,60.0,11.12
TILE.N0000,2006,10,66.875,11.12
TKYO.N0000,2006,10,183.0,11.12
TKYO.X0000,2006,10,14.5,11.12
TWOD.N0000,2006,10,138.0,11.12
TYRE.N0000,2006,10,15.5,11.12
UDPL.N0000,2006,10,16.0,11.12
VANI.N0000,2006,10,3.5,11.12
VANI.X0000,2006,10,2.8,11.12
VLL.N0000,2006,10,20.75,11.12
VPEL.N0000,2006,10,2.1,11.12
WATA.N0000,2006,10,56.75,11.12
AAIC.N0000,2006,11,15.0,11.12
ACL.N0000,2006,11,148.0,11.12
AMSL.N0000,2006,11,8.5,11.12
ARPI.N0000,2006,11,105.5,11.12
ASHA.N0000,2006,11,44.0,11.12
ASIR.N0000,2006,11,80.0,11.12
BFL.N0000,2006,11,11.625,11.12
BHR.N0000,2006,11,44.0,11.12
BINN.N0000,2006,11,56.0,11.12
BOGA.N0000,2006,11,23.25,11.12
BRWN.N0000,2006,11,600.0,11.12
CARE.N0000,2006,11,58.5,11.12
CARG.N0000,2006,11,660.0,11.12
CCS.N0000,2006,11,165.0,11.12
CFIN.N0000,2006,11,225.0,11.12
CFLB.N0000,2006,11,16.75,11.12
CFT.N0000,2006,11,100.0,11.12
CFVF.N0000,2006,11,14.75,11.12
CHOU.N0000,2006,11,42.0,11.12
CIC.N0000,2006,11,70.625,11.12
CIC.X0000,2006,11,43.625,11.12
CIND.N0000,2006,11,100.0,11.12
CINV.N0000,2006,11,80.0,11.12
CLND.W0005,2006,11,1.55,11.12
CLPL.N0000,2006,11,19.75,11.12
COMB.N0000,2006,11,180.0,11.12
COMB.X0000,2006,11,81.0,11.12
CTC.N0000,2006,11,70.375,11.12
CTCE.N0000,2006,11,136.0,11.12
CTHR.N0000,2006,11,3150.0,11.12
DFCC.N0000,2006,11,176.75,11.12
DIAL.N0000,2006,11,23.625,11.12
DIPD.N0000,2006,11,100.0,11.12
DIST.N0000,2006,11,80.75,11.12
DPL.N0000,2006,11,11.0,11.12
EAST.N0000,2006,11,13.25,11.12
ELPL.N0000,2006,11,38.75,11.12
EQIT.N0000,2006,11,29.5,11.12
GHLL.N0000,2006,11,12.5,11.12
GLAS.N0000,2006,11,2.4,11.12
GOOD.N0000,2006,11,180.0,11.12
GRAN.N0000,2006,11,14.625,11.12
GREG.N0000,2006,11,8.25,11.12
HASU.N0000,2006,11,20.125,11.12
HAYC.N0000,2006,11,37.5,11.12
HAYL.N0000,2006,11,125.875,11.12
HDEV.N0000,2006,11,79.75,11.12
HHL.N0000,2006,11,116.5,11.12
HNB.N0000,2006,11,137.75,11.12
HNB.X0000,2006,11,60.0,11.12
JFIN.N0000,2006,11,151.0,11.12
JKH.N0000,2006,11,190.0,11.12
KAPI.N0000,2006,11,13.5,11.12
KGAL.N0000,2006,11,46.25,11.12
KOTA.N0000,2006,11,29.125,11.12
KURU.N0000,2006,11,49.5,11.12
LCEM.N0000,2006,11,10.0,11.12
LDEV.N0000,2006,11,18.5,11.12
LFIN.N0000,2006,11,43.375,11.12
LIOC.N0000,2006,11,28.75,11.12
LION.N0000,2006,11,64.5,11.12
LLUB.N0000,2006,11,83.375,11.12
LMF.N0000,2006,11,33.25,11.12
LOLC.N0000,2006,11,103.0,11.12
LPRT.N0000,2006,11,34.5,11.12
LWL.N0000,2006,11,62.875,11.12
MGT.N0000,2006,11,55.0,11.12
MIRA.N0000,2006,11,35.0,11.12
MORI.N0000,2006,11,430.0,11.12
MORI.X0000,2006,11,220.875,11.12
NDB.N0000,2006,11,201.125,11.12
NEST.N0000,2006,11,284.75,11.12
NHL.N0000,2006,11,3.4,11.12
NTB.N0000,2006,11,26.75,11.12
ONAL.N0000,2006,11,32.25,11.12
OSEA.N0000,2006,11,15.0,11.12
PABC.R0000,2006,11,0.45,11.12
PALM.N0000,2006,11,97.875,11.12
PARQ.N0000,2006,11,19.25,11.12
PDL.N0000,2006,11,37.0,11.12
RCL.N0000,2006,11,3.4,11.12
RICH.N0000,2006,11,80.0,11.12
SAMP.N0000,2006,11,110.125,11.12
SEMB.N0000,2006,11,8.0,11.12
SEYB.N0000,2006,11,38.25,11.12
SEYB.X0000,2006,11,10.0,11.12
SHAL.N0000,2006,11,801.0,11.12
SHOT.N0000,2006,11,41.25,11.12
SIRA.N0000,2006,11,2.2,11.12
SPEN.N0000,2006,11,343.0,11.12
SUGA.N0000,2006,11,33.75,11.12
SUN.N0000,2006,11,160.0,11.12
TAFL.N0000,2006,11,11.5,11.12
TFC.N0000,2006,11,56.375,11.12
TILE.N0000,2006,11,64.875,11.12
TKYO.N0000,2006,11,190.0,11.12
TKYO.X0000,2006,11,14.625,11.12
TWOD.N0000,2006,11,158.5,11.12
TYRE.N0000,2006,11,15.5,11.12
UDPL.N0000,2006,11,17.5,11.12
VANI.N0000,2006,11,3.2,11.12
VANI.X0000,2006,11,2.9,11.12
VLL.N0000,2006,11,20.5,11.12
VPEL.N0000,2006,11,2.0,11.12
WATA.N0000,2006,11,62.5,11.12
AAIC.N0000,2006,12,13.625,11.5
ACL.N0000,2006,12,211.75,11.5
AMSL.N0000,2006,12,8.0,11.5
ARPI.N0000,2006,12,87.5,11.5
ASHA.N0000,2006,12,40.875,11.5
ASIR.N0000,2006,12,88.0,11.5
BFL.N0000,2006,12,10.5,11.5
BHR.N0000,2006,12,32.375,11.5
BINN.N0000,2006,12,63.0,11.5
BOGA.N0000,2006,12,21.0,11.5
BRWN.N0000,2006,12,600.875,11.5
CARE.N0000,2006,12,57.0,11.5
CARG.N0000,2006,12,750.0,11.5
CCS.N0000,2006,12,152.125,11.5
CFIN.N0000,2006,12,232.125,11.5
CFLB.N0000,2006,12,16.0,11.5
CFT.N0000,2006,12,108.0,11.5
CFVF.N0000,2006,12,11.625,11.5
CHOU.N0000,2006,12,37.0,11.5
CIC.N0000,2006,12,97.0,11.5
CIC.X0000,2006,12,60.0,11.5
CIND.N0000,2006,12,92.5,11.5
CINV.N0000,2006,12,92.0,11.5
CLND.W0005,2006,12,1.5,11.5
CLPL.N0000,2006,12,17.875,11.5
COMB.N0000,2006,12,187.0,11.5
COMB.X0000,2006,12,85.0,11.5
CTC.N0000,2006,12,69.0,11.5
CTCE.N0000,2006,12,130.875,11.5
DFCC.N0000,2006,12,178.0,11.5
DIAL.N0000,2006,12,27.0,11.5
DIPD.N0000,2006,12,106.0,11.5
DIST.N0000,2006,12,90.0,11.5
DPL.N0000,2006,12,10.0,11.5
EAST.N0000,2006,12,12.125,11.5
ELPL.N0000,2006,12,29.0,11.5
EQIT.N0000,2006,12,28.0,11.5
GHLL.N0000,2006,12,11.25,11.5
GLAS.N0000,2006,12,2.4,11.5
GOOD.N0000,2006,12,179.75,11.5
GRAN.N0000,2006,12,13.25,11.5
GREG.N0000,2006,12,7.5,11.5
HASU.N0000,2006,12,22.75,11.5
HAYC.N0000,2006,12,37.625,11.5
HAYL.N0000,2006,12,129.0,11.5
HDEV.N0000,2006,12,68.0,11.5
HHL.N0000,2006,12,116.0,11.5
HNB.N0000,2006,12,142.0,11.5
HNB.X0000,2006,12,62.0,11.5
JFIN.N0000,2006,12,150.0,11.5
JKH.N0000,2006,12,194.0,11.5
KGAL.N0000,2006,12,44.0,11.5
KOTA.N0000,2006,12,26.75,11.5
KURU.N0000,2006,12,55.25,11.5
LCEM.N0000,2006,12,8.5,11.5
LDEV.N0000,2006,12,18.25,11.5
LFIN.N0000,2006,12,39.125,11.5
LIOC.N0000,2006,12,26.0,11.5
LION.N0000,2006,12,65.0,11.5
LLUB.N0000,2006,12,87.0,11.5
LMF.N0000,2006,12,36.75,11.5
LOLC.N0000,2006,12,103.5,11.5
LPRT.N0000,2006,12,28.25,11.5
LWL.N0000,2006,12,61.0,11.5
MGT.N0000,2006,12,54.5,11.5
MIRA.N0000,2006,12,27.25,11.5
MORI.N0000,2006,12,465.125,11.5
MORI.X0000,2006,12,220.0,11.5
NDB.N0000,2006,12,200.0,11.5
NEST.N0000,2006,12,276.0,11.5
NHL.N0000,2006,12,2.9,11.5
NTB.N0000,2006,12,27.0,11.5
ONAL.N0000,2006,12,31.0,11.5
OSEA.N0000,2006,12,13.5,11.5
PALM.N0000,2006,12,75.625,11.5
PARQ.N0000,2006,12,17.75,11.5
PDL.N0000,2006,12,34.0,11.5
PMB.R0000,2006,12,2.0,11.5
RCL.N0000,2006,12,3.5,11.5
RICH.N0000,2006,12,77.125,11.5
SAMP.N0000,2006,12,108.625,11.5
SELI.N0000,2006,12,195.0,11.5
SEMB.N0000,2006,12,7.375,11.5
SEYB.N0000,2006,12,33.875,11.5
SEYB.X0000,2006,12,9.5,11.5
SIRA.N0000,2006,12,2.1,11.5
SPEN.N0000,2006,12,342.125,11.5
SUGA.N0000,2006,12,34.5,11.5
TAFL.N0000,2006,12,10.0,11.5
TFC.N0000,2006,12,54.0,11.5
TILE.N0000,2006,12,67.0,11.5
TKYO.N0000,2006,12,194.75,11.5
TKYO.X0000,2006,12,16.75,11.5
TWOD.N0000,2006,12,133.0,11.5
TYRE.N0000,2006,12,15.5,11.5
UDPL.N0000,2006,12,17.5,11.5
VANI.N0000,2006,12,2.9,11.5
VANI.X0000,2006,12,2.5,11.5
VLL.N0000,2006,12,20.0,11.5
VPEL.N0000,2006,12,1.9,11.5
WATA.N0000,2006,12,61.0,11.5
AAIC.N0000,2007,1,14.875,11.5
ACL.N0000,2007,1,230.5,11.5
AMSL.N0000,2007,1,8.25,11.5
ARPI.N0000,2007,1,99.0,11.5
ASHA.N0000,2007,1,42.625,11.5
ASIR.N0000,2007,1,89.0,11.5
BFL.N0000,2007,1,10.75,11.5
BHR.N0000,2007,1,31.875,11.5
BOGA.N0000,2007,1,23.0,11.5
BRWN.N0000,2007,1,620.25,11.5
CARE.N0000,2007,1,59.0,11.5
CARG.N0000,2007,1,783.25,11.5
CCS.N0000,2007,1,161.0,11.5
CFIN.N0000,2007,1,249.75,11.5
CFLB.N0000,2007,1,16.0,11.5
CFT.N0000,2007,1,106.0,11.5
CFVF.N0000,2007,1,16.875,11.5
CHOU.N0000,2007,1,37.0,11.5
CIC.N0000,2007,1,109.625,11.5
CIC.X0000,2007,1,65.375,11.5
CIND.N0000,2007,1,100.0,11.5
CINV.N0000,2007,1,97.75,11.5
CLND.W0005,2007,1,1.6,11.5
CLPL.N0000,2007,1,17.75,11.5
COMB.N0000,2007,1,199.0,11.5
COMB.X0000,2007,1,94.25,11.5
CTC.N0000,2007,1,69.75,11.5
CTCE.N0000,2007,1,132.0,11.5
CTHR.N0000,2007,1,3000.0,11.5
DFCC.N0000,2007,1,186.875,11.5
DIAL.N0000,2007,1,27.625,11.5
DIPD.N0000,2007,1,106.875,11.5
DIST.N0000,2007,1,99.0,11.5
DPL.N0000,2007,1,10.125,11.5
EAST.N0000,2007,1,12.25,11.5
ELPL.N0000,2007,1,29.75,11.5
EQIT.N0000,2007,1,26.25,11.5
GHLL.N0000,2007,1,11.0,11.5
GLAS.N0000,2007,1,2.4,11.5
GOOD.N0000,2007,1,175.0,11.5
GRAN.N0000,2007,1,14.375,11.5
GREG.N0000,2007,1,7.5,11.5
HASU.N0000,2007,1,26.5,11.5
HAYC.N0000,2007,1,38.0,11.5
HAYL.N0000,2007,1,138.625,11.5
HDEV.N0000,2007,1,65.0,11.5
HHL.N0000,2007,1,122.0,11.5
HNB.N0000,2007,1,164.625,11.5
HNB.X0000,2007,1,71.125,11.5
JFIN.N0000,2007,1,160.0,11.5
JKH.N0000,2007,1,200.875,11.5
KAPI.N0000,2007,1,10.125,11.5
KGAL.N0000,2007,1,44.25,11.5
KOTA.N0000,2007,1,29.0,11.5
KURU.N0000,2007,1,60.0,11.5
LCEM.N0000,2007,1,8.75,11.5
LDEV.N0000,2007,1,18.5,11.5
LFIN.N0000,2007,1,39.0,11.5
LIOC.N0000,2007,1,31.5,11.5
LION.N0000,2007,1,65.0,11.5
LLUB.N0000,2007,1,88.75,11.5
LMF.N0000,2007,1,45.125,11.5
LOLC.N0000,2007,1,105.75,11.5
LPRT.N0000,2007,1,35.0,11.5
LWL.N0000,2007,1,65.0,11.5
MGT.N0000,2007,1,55.5,11.5
MORI.N0000,2007,1,440.0,11.5
MORI.X0000,2007,1,225.0,11.5
MPRH.N0000,2007,1,39.375,11.5
NDB.N0000,2007,1,200.875,11.5
NEST.N0000,2007,1,280.5,11.5
NHL.N0000,2007,1,3.0,11.5
NTB.N0000,2007,1,34.375,11.5
ONAL.N0000,2007,1,31.5,11.5
OSEA.N0000,2007,1,14.0,11.5
PALM.N0000,2007,1,73.0,11.5
PARQ.N0000,2007,1,18.5,11.5
PDL.N0000,2007,1,36.0,11.5
RCL.N0000,2007,1,3.9,11.5
RICH.N0000,2007,1,79.0,11.5
SAMP.N0000,2007,1,110.75,11.5
SELI.N0000,2007,1,179.0,11.5
SEMB.N0000,2007,1,7.25,11.5
SEYB.N0000,2007,1,37.375,11.5
SEYB.X0000,2007,1,9.75,11.5
SHOT.N0000,2007,1,41.0,11.5
SIRA.N0000,2007,1,2.1,11.5
SPEN.N0000,2007,1,347.625,11.5
SUGA.N0000,2007,1,37.75,11.5
TAFL.N0000,2007,1,10.0,11.5
TFC.N0000,2007,1,52.75,11.5
TILE.N0000,2007,1,75.0,11.5
TKYO.N0000,2007,1,200.0,11.5
TKYO.X0000,2007,1,19.375,11.5
TWOD.N0000,2007,1,146.875,11.5
TYRE.N0000,2007,1,19.5,11.5
UDPL.N0000,2007,1,17.0,11.5
VANI.N0000,2007,1,2.6,11.5
VANI.X0000,2007,1,2.3,11.5
VLL.N0000,2007,1,20.5,11.5
VPEL.N0000,2007,1,1.9,11.5
WATA.N0000,2007,1,60.0,11.5
AAIC.N0000,2007,2,19.25,12.0
ACL.N0000,2007,2,149.0,12.0
AMSL.N0000,2007,2,11.5,12.0
ARPI.N0000,2007,2,91.0,12.0
ASHA.N0000,2007,2,43.875,12.0
ASIR.N0000,2007,2,76.25,12.0
BFL.N0000,2007,2,10.5,12.0
BHR.N0000,2007,2,35.0,12.0
BINN.N0000,2007,2,58.0,12.0
BOGA.N0000,2007,2,22.75,12.0
BRWN.N0000,2007,2,685.0,12.0
CARE.N0000,2007,2,61.875,12.0
CARG.N0000,2007,2,600.0,12.0
CCS.N0000,2007,2,167.0,12.0
CFIN.N0000,2007,2,255.5,12.0
CFLB.N0000,2007,2,18.0,12.0
CFT.N0000,2007,2,107.5,12.0
CFVF.N0000,2007,2,19.5,12.0
CHOU.N0000,2007,2,38.625,12.0
CIC.N0000,2007,2,112.5,12.0
CIC.X0000,2007,2,66.0,12.0
CIND.N0000,2007,2,110.0,12.0
CINV.N0000,2007,2,118.0,12.0
CLND.W0005,2007,2,1.6,12.0
CLPL.N0000,2007,2,20.75,12.0
COMB.N0000,2007,2,232.0,12.0
COMB.X0000,2007,2,126.0,12.0
CTC.N0000,2007,2,64.75,12.0
CTCE.N0000,2007,2,150.0,12.0
CTHR.N0000,2007,2,2900.0,12.0
DFCC.N0000,2007,2,200.75,12.0
DIAL.N0000,2007,2,27.5,12.0
DIPD.N0000,2007,2,125.5,12.0
DIST.N0000,2007,2,127.0,12.0
DPL.N0000,2007,2,11.0,12.0
EAST.N0000,2007,2,13.0,12.0
ELPL.N0000,2007,2,30.0,12.0
EQIT.N0000,2007,2,26.0,12.0
GHLL.N0000,2007,2,14.0,12.0
GLAS.N0000,2007,2,2.8,12.0
GOOD.N0000,2007,2,177.0,12.0
GRAN.N0000,2007,2,14.5,12.0
GREG.N0000,2007,2,7.25,12.0
HASU.N0000,2007,2,32.5,12.0
HAYC.N0000,2007,2,39.75,12.0
HAYL.N0000,2007,2,159.0,12.0
HDEV.N0000,2007,2,63.5,12.0
HHL.N0000,2007,2,124.0,12.0
HNB.N0000,2007,2,192.5,12.0
HNB.X0000,2007,2,92.5,12.0
HUEJ.N0000,2007,2,45.0,12.0
JFIN.N0000,2007,2,155.875,12.0
JKH.N0000,2007,2,190.5,12.0
JKH.R0000,2007,2,52.75,12.0
KAPI.N0000,2007,2,9.875,12.0
KGAL.N0000,2007,2,46.0,12.0
KOTA.N0000,2007,2,30.75,12.0
KURU.N0000,2007,2,63.25,12.0
LCEM.N0000,2007,2,10.0,12.0
LDEV.N0000,2007,2,18.0,12.0
LFIN.N0000,2007,2,40.0,12.0
LIOC.N0000,2007,2,33.75,12.0
LION.N0000,2007,2,65.0,12.0
LLUB.N0000,2007,2,93.0,12.0
LMF.N0000,2007,2,51.0,12.0
LOLC.N0000,2007,2,114.25,12.0
LPRT.N0000,2007,2,26.5,12.0
LWL.N0000,2007,2,67.75,12.0
MGT.N0000,2007,2,55.5,12.0
MIRA.N0000,2007,2,40.75,12.0
MORI.N0000,2007,2,425.0,12.0
MORI.X0000,2007,2,209.0,12.0
MPRH.N0000,2007,2,41.0,12.0
NDB.N0000,2007,2,207.5,12.0
NEST.N0000,2007,2,279.0,12.0
NHL.N0000,2007,2,3.1,12.0
NTB.N0000,2007,2,33.75,12.0
ONAL.N0000,2007,2,31.25,12.0
OSEA.N0000,2007,2,14.25,12.0
PALM.N0000,2007,2,79.875,12.0
PARQ.N0000,2007,2,17.25,12.0
PDL.N0000,2007,2,35.0,12.0
RCL.N0000,2007,2,42.75,12.0
RICH.N0000,2007,2,78.5,12.0
SAMP.N0000,2007,2,123.25,12.0
SELI.N0000,2007,2,176.0,12.0
SEMB.N0000,2007,2,7.75,12.0
SEYB.N0000,2007,2,38.25,12.0
SEYB.X0000,2007,2,10.0,12.0
SHOT.N0000,2007,2,39.5,12.0
SIRA.N0000,2007,2,2.1,12.0
SPEN.N0000,2007,2,382.5,12.0
SUGA.N0000,2007,2,45.75,12.0
TAFL.N0000,2007,2,10.0,12.0
TFC.N0000,2007,2,53.0,12.0
TILE.N0000,2007,2,77.5,12.0
TKYO.N0000,2007,2,270.375,12.0
TKYO.X0000,2007,2,24.25,12.0
TWOD.N0000,2007,2,132.375,12.0
TYRE.N0000,2007,2,29.5,12.0
UDPL.N0000,2007,2,17.0,12.0
VANI.N0000,2007,2,2.3,12.0
VANI.X0000,2007,2,2.1,12.0
VLL.N0000,2007,2,21.625,12.0
VPEL.N0000,2007,2,1.9,12.0
WATA.N0000,2007,2,58.375,12.0
AAIC.N0000,2007,3,20.5,12.0
ACL.N0000,2007,3,145.5,12.0
AMSL.N0000,2007,3,11.75,12.0
ARPI.N0000,2007,3,78.0,12.0
ASHA.N0000,2007,3,40.0,12.0
ASIR.N0000,2007,3,69.75,12.0
BFL.N0000,2007,3,9.75,12.0
BHR.N0000,2007,3,30.0,12.0
BINN.N0000,2007,3,45.0,12.0
BOGA.N0000,2007,3,20.5,12.0
BRWN.N0000,2007,3,675.0,12.0
CARE.N0000,2007,3,55.5,12.0
CARG.N0000,2007,3,615.0,12.0
CCS.N0000,2007,3,152.0,12.0
CFIN.N0000,2007,3,240.0,12.0
CFLB.N0000,2007,3,16.0,12.0
CFT.N0000,2007,3,100.0,12.0
CFVF.N0000,2007,3,17.75,12.0
CHOU.N0000,2007,3,35.0,12.0
CIC.N0000,2007,3,93.0,12.0
CIC.X0000,2007,3,60.75,12.0
CIND.N0000,2007,3,100.0,12.0
CINV.N0000,2007,3,107.875,12.0
CLND.W0005,2007,3,1.8,12.0
CLPL.N0000,2007,3,21.0,12.0
COMB.N0000,2007,3,220.375,12.0
COMB.X0000,2007,3,115.375,12.0
CTC.N0000,2007,3,60.0,12.0
CTCE.N0000,2007,3,142.0,12.0
CTHR.N0000,2007,3,2225.625,12.0
DFCC.N0000,2007,3,196.75,12.0
DIAL.N0000,2007,3,25.75,12.0
DIPD.N0000,2007,3,112.0,12.0
DIST.N0000,2007,3,109.625,12.0
DPL.N0000,2007,3,9.75,12.0
EAST.N0000,2007,3,11.5,12.0
ELPL.N0000,2007,3,28.0,12.0
EQIT.N0000,2007,3,23.0,12.0
GHLL.N0000,2007,3,11.5,12.0
GLAS.N0000,2007,3,2.6,12.0
GOOD.N0000,2007,3,165.125,12.0
GRAN.N0000,2007,3,14.875,12.0
GREG.N0000,2007,3,6.375,12.0
HASU.N0000,2007,3,32.875,12.0
HAYC.N0000,2007,3,35.0,12.0
HAYL.N0000,2007,3,145.125,12.0
HDEV.N0000,2007,3,55.5,12.0
HHL.N0000,2007,3,114.0,12.0
HNB.N0000,2007,3,202.25,12.0
HNB.X0000,2007,3,102.75,12.0
JFIN.N0000,2007,3,136.0,12.0
JKH.N0000,2007,3,159.375,12.0
KAPI.N0000,2007,3,8.625,12.0
KGAL.N0000,2007,3,43.75,12.0
KOTA.N0000,2007,3,27.0,12.0
KURU.N0000,2007,3,57.5,12.0
LCEM.N0000,2007,3,9.25,12.0
LDEV.N0000,2007,3,16.625,12.0
LFIN.N0000,2007,3,36.375,12.0
LIOC.N0000,2007,3,31.125,12.0
LION.N0000,2007,3,60.125,12.0
LLUB.N0000,2007,3,87.125,12.0
LMF.N0000,2007,3,42.75,12.0
LOLC.N0000,2007,3,106.0,12.0
LPRT.N0000,2007,3,26.625,12.0
LWL.N0000,2007,3,66.5,12.0
MGT.N0000,2007,3,51.0,12.0
MORI.N0000,2007,3,401.0,12.0
MORI.X0000,2007,3,196.375,12.0
MPRH.N0000,2007,3,45.0,12.0
NDB.N0000,2007,3,197.25,12.0
NEST.N0000,2007,3,289.0,12.0
NHL.N0000,2007,3,2.8,12.0
NTB.N0000,2007,3,34.0,12.0
ONAL.N0000,2007,3,30.125,12.0
OSEA.N0000,2007,3,13.75,12.0
PALM.N0000,2007,3,65.75,12.0
PARA.N0000,2007,3,65.0,12.0
PARQ.N0000,2007,3,16.0,12.0
PDL.N0000,2007,3,30.25,12.0
RCL.N0000,2007,3,37.0,12.0
RICH.N0000,2007,3,70.0,12.0
SAMP.N0000,2007,3,112.0,12.0
SELI.N0000,2007,3,170.5,12.0
SEMB.N0000,2007,3,7.0,12.0
SEYB.N0000,2007,3,36.0,12.0
SEYB.X0000,2007,3,9.5,12.0
SHAL.N0000,2007,3,850.0,12.0
SHOT.N0000,2007,3,33.0,12.0
SIRA.N0000,2007,3,2.0,12.0
SPEN.N0000,2007,3,380.0,12.0
SUGA.N0000,2007,3,39.125,12.0
TAFL.N0000,2007,3,9.125,12.0
TFC.N0000,2007,3,49.75,12.0
TILE.N0000,2007,3,55.0,12.0
TKYO.N0000,2007,3,260.0,12.0
TKYO.X0000,2007,3,21.5,12.0
TWOD.N0000,2007,3,64.625,12.0
TYRE.N0000,2007,3,25.5,12.0
UDPL.N0000,2007,3,16.5,12.0
VANI.N0000,2007,3,1.8,12.0
VANI.X0000,2007,3,1.4,12.0
VLL.N0000,2007,3,19.875,12.0
VPEL.N0000,2007,3,1.8,12.0
WATA.N0000,2007,3,52.5,12.0
AAIC.N0000,2007,4,20.875,12.0
ACL.N0000,2007,4,151.875,12.0
AMSL.N0000,2007,4,11.875,12.0
ARPI.N0000,2007,4,89.5,12.0
ASHA.N0000,2007,4,41.5,12.0
ASIR.N0000,2007,4,65.0,12.0
ATL.R0000,2007,4,3.7,12.0
BFL.N0000,2007,4,9.5,12.0
BHR.N0000,2007,4,29.0,12.0
BOGA.N0000,2007,4,19.75,12.0
BRWN.N0000,2007,4,695.0,12.0
CARE.N0000,2007,4,55.0,12.0
CARG.N0000,2007,4,555.5,12.0
CCS.N0000,2007,4,145.0,12.0
CFIN.N0000,2007,4,236.0,12.0
CFLB.N0000,2007,4,16.5,12.0
CFT.N0000,2007,4,290.0,12.0
CFVF.N0000,2007,4,17.0,12.0
CHOU.N0000,2007,4,31.5,12.0
CIC.N0000,2007,4,48.875,12.0
CIC.X0000,2007,4,32.375,12.0
CIND.N0000,2007,4,105.0,12.0
CINV.N0000,2007,4,102.5,12.0
CLND.W0005,2007,4,1.9,12.0
CLPL.N0000,2007,4,22.5,12.0
COMB.N0000,2007,4,187.75,12.0
COMB.R0000,2007,4,35.0,12.0
COMB.R0001,2007,4,21.875,12.0
COMB.X0000,2007,4,92.5,12.0
CTC.N0000,2007,4,60.0,12.0
CTCE.N0000,2007,4,139.5,12.0
DFCC.N0000,2007,4,192.75,12.0
DIAL.N0000,2007,4,25.5,12.0
DIPD.N0000,2007,4,111.0,12.0
DIST.N0000,2007,4,109.5,12.0
DPL.N0000,2007,4,8.5,12.0
EAST.N0000,2007,4,11.25,12.0
ELPL.N0000,2007,4,28.5,12.0
EQIT.N0000,2007,4,22.0,12.0
GHLL.N0000,2007,4,11.125,12.0
GLAS.N0000,2007,4,2.5,12.0
GRAN.N0000,2007,4,14.875,12.0
GREG.N0000,2007,4,6.75,12.0
HASU.N0000,2007,4,23.75,12.0
HAYC.N0000,2007,4,35.0,12.0
HAYL.N0000,2007,4,147.5,12.0
HDEV.N0000,2007,4,59.0,12.0
HHL.N0000,2007,4,115.0,12.0
HNB.N0000,2007,4,101.875,12.0
HNB.X0000,2007,4,46.75,12.0
HUEJ.N0000,2007,4,55.25,12.0
JFIN.N0000,2007,4,140.0,12.0
JKH.N0000,2007,4,150.75,12.0
KAPI.N0000,2007,4,42.25,12.0
KGAL.N0000,2007,4,43.25,12.0
KOTA.N0000,2007,4,30.5,12.0
KURU.N0000,2007,4,55.875,12.0
LCEM.N0000,2007,4,8.5,12.0
LDEV.N0000,2007,4,15.75,12.0
LFIN.N0000,2007,4,38.0,12.0
LIOC.N0000,2007,4,29.75,12.0
LION.N0000,2007,4,65.0,12.0
LLUB.N0000,2007,4,86.25,12.0
LMF.N0000,2007,4,42.375,12.0
LOLC.N0000,2007,4,104.0,12.0
LPRT.N0000,2007,4,31.75,12.0
LWL.N0000,2007,4,64.75,12.0
MGT.N0000,2007,4,48.0,12.0
MIRA.N0000,2007,4,45.0,12.0
MORI.X0000,2007,4,210.0,12.0
NDB.N0000,2007,4,190.0,12.0
NEST.N0000,2007,4,267.5,12.0
NHL.N0000,2007,4,2.7,12.0
NTB.N0000,2007,4,33.875,12.0
ONAL.N0000,2007,4,38.5,12.0
OSEA.N0000,2007,4,12.75,12.0
PALM.N0000,2007,4,63.0,12.0
PARQ.N0000,2007,4,17.0,12.0
PDL.N0000,2007,4,32.0,12.0
RCL.N0000,2007,4,36.0,12.0
RICH.N0000,2007,4,67.125,12.0
SAMP.N0000,2007,4,110.0,12.0
